year,step8,time_id,concurrent_represented_population,concurrent_cities,inversion_threshold_c
2014,36,541,5347212.99231,11,0.1
2014,37,542,2444730.96397,10,0.1
2014,38,543,638837.7824,1,0.1
2014,39,544,1834451.428,1,0.1
2014,40,545,965263.3461,2,0.1
2014,42,547,4217533.5127,2,0.1
2014,43,548,4764075.4178100005,3,0.1
2014,46,551,2258899.6926,3,0.1
2015,1,552,10633265.30184,9,0.1
2015,2,553,11936902.020680001,14,0.1
2015,3,554,22398234.67444,30,0.1
2015,4,555,758733.6324499999,4,0.1
2015,5,556,1860266.2306600001,6,0.1
2015,6,557,10992649.140840001,6,0.1
2015,7,558,1468057.5379,2,0.1
2015,8,559,54596.85727,1,0.1
2015,9,560,722767.4787,6,0.1
2015,10,561,12288738.39894,17,0.1
2015,11,562,101151.1467,1,0.1
2015,12,563,2419130.754,1,0.1
2015,13,564,256379.01148,2,0.1
2015,15,566,8536592.99141,5,0.1
2015,16,567,1155553.5991,2,0.1
2015,17,568,6286563.63587,2,0.1
2015,18,569,16360288.2951,7,0.1
2015,19,570,25834551.83343,9,0.1
2015,20,571,5386134.20249,11,0.1
2015,21,572,2778188.7297,5,0.1
2015,22,573,9575798.03896,8,0.1
2015,23,574,18988935.19222,26,0.1
2015,24,575,65649735.0941,50,0.1
2015,25,576,20187682.34831,36,0.1
2015,26,577,22812870.02045,57,0.1
2015,27,578,29891015.464679997,33,0.1
2015,28,579,44705292.38517,120,0.1
2015,29,580,33103815.54973,67,0.1
2015,30,581,19123182.580709998,26,0.1
2015,31,582,24720498.71799,52,0.1
2015,32,583,17638938.736109998,9,0.1
2015,33,584,44822548.219289996,10,0.1
2015,34,585,2570458.35991,10,0.1
2015,35,586,6559136.91232,10,0.1
2015,36,587,6734889.57582,12,0.1
2015,37,588,20220031.01364,11,0.1
2015,38,589,16621822.220099999,8,0.1
2015,39,590,3545944.90882,6,0.1
2015,40,591,10406461.67232,4,0.1
2015,41,592,167770.9111,1,0.1
2015,42,593,1720653.64551,5,0.1
2015,43,594,2802819.1060699997,9,0.1
2015,44,595,14821280.94139,10,0.1
2015,45,596,10607534.74372,8,0.1
2015,46,597,18456373.32133,15,0.1
2016,1,598,4584424.9646,12,0.1
2016,2,599,14158199.16598,7,0.1
2016,3,600,2707005.4709,4,0.1
2016,4,601,3796101.6329,12,0.1
2016,5,602,9928091.517180001,8,0.1
2016,6,603,11475602.2101,14,0.1
2016,8,605,5385264.87531,7,0.1
2016,9,606,13798991.38257,11,0.1
2016,10,607,1434463.40769,5,0.1
2016,11,608,4317126.4316,5,0.1
2016,12,609,15425429.908300001,12,0.1
2016,13,610,9158162.86813,17,0.1
2016,14,611,39353177.27807,23,0.1
2016,15,612,33920013.38929,21,0.1
2016,16,613,8471870.965,8,0.1
2016,17,614,26712859.115250003,9,0.1
2016,18,615,3893116.7893000003,5,0.1
2016,19,616,4624875.03389,5,0.1
2016,20,617,3570956.912,2,0.1
2016,21,618,20950212.973020002,4,0.1
2016,22,619,8612145.81955,6,0.1
2016,23,620,1259772.64052,7,0.1
2016,24,621,2040251.29123,9,0.1
2016,25,622,8738526.22118,9,0.1
2016,26,623,10118930.8959,14,0.1
2016,27,624,17708823.12554,20,0.1
2016,28,625,12614142.12519,20,0.1
2016,29,626,25455446.31114,19,0.1
2016,30,627,36984334.27939,42,0.1
2016,31,628,6261330.00846,12,0.1
2016,32,629,3334907.30585,21,0.1
2016,33,630,10243625.6974,19,0.1
2016,34,631,95304.70105,1,0.1
2016,35,632,71625.09053,1,0.1
2016,36,633,430307.5596,1,0.1
2016,37,634,1403418.731,1,0.1
2016,38,635,3988726.3205,9,0.1
2016,39,636,3706319.46734,4,0.1
2016,40,637,8118145.22016,7,0.1
2016,45,642,295366.52632,4,0.1
2016,46,643,4626742.13227,14,0.1
2017,1,644,8373275.611970001,9,0.1
2017,2,645,2739069.68725,9,0.1
2017,3,646,11015978.410589999,9,0.1
2017,4,647,1224545.97791,6,0.1
2017,5,648,55989.72469,1,0.1
2017,6,649,2201525.47664,7,0.1
2017,7,650,3581769.07271,11,0.1
2017,8,651,523664.89443,3,0.1
2017,9,652,4488292.8559,2,0.1
2017,10,653,7570881.26795,6,0.1
2017,11,654,1797613.8715000001,3,0.1
2017,12,655,3902828.7467,3,0.1
2017,13,656,2203165.0505999997,5,0.1
2017,14,657,8608387.10473,8,0.1
2017,15,658,7546273.08169,3,0.1
2017,16,659,3000828.9881,5,0.1
2017,18,661,12268685.81896,5,0.1
2017,19,662,1143909.64831,6,0.1
2017,20,663,467831.78517,5,0.1
2017,21,664,6955443.624369999,14,0.1
2017,22,665,25873598.24888,45,0.1
2017,23,666,1822351.04701,9,0.1
2017,24,667,11389548.28872,15,0.1
2017,25,668,27110454.83987,30,0.1
2017,26,669,89239910.89606,78,0.1
2017,27,670,67937582.50805,48,0.1
2017,28,671,21023404.48593,41,0.1
2017,29,672,56650461.51306,30,0.1
2017,30,673,2948454.87481,6,0.1
2017,31,674,8302382.62453,13,0.1
2017,32,675,111957.9831,1,0.1
2017,34,677,1185745.3744,8,0.1
2017,35,678,286803.6363,1,0.1
2017,36,679,1601248.835,1,0.1
2017,37,680,2152703.44391,4,0.1
2017,38,681,1532873.2031,4,0.1
2017,41,684,69906.07557,1,0.1
2017,43,686,2192374.924,1,0.1
2017,45,688,1530165.4003299999,7,0.1
2017,46,689,86348.98529,1,0.1
2018,1,690,760143.6698,3,0.1
2018,2,691,2539703.06802,4,0.1
2018,3,692,719755.07259,4,0.1
2018,4,693,309073.41372,3,0.1
2018,5,694,2942469.24002,10,0.1
2018,6,695,2098789.14981,6,0.1
2018,7,696,5535953.877540001,7,0.1
2018,8,697,411569.41755,2,0.1
2018,10,699,97072.7123,1,0.1
2018,15,704,2456446.583,2,0.1
2018,17,706,3960562.859,1,0.1
2018,18,707,2183691.02355,5,0.1
2018,19,708,28818024.067479998,32,0.1
2018,20,709,11810291.67783,19,0.1
2018,21,710,6186747.19,13,0.1
2018,22,711,4027862.0944,7,0.1
2018,23,712,33850670.47154,19,0.1
2018,24,713,19413738.2497,47,0.1
2018,25,714,41761528.50441,62,0.1
2018,26,715,109244196.42346,146,0.1
2018,27,716,47691903.74794,129,0.1
2018,28,717,44670688.41921,140,0.1
2018,29,718,24040924.48531,51,0.1
2018,30,719,21393365.7065,76,0.1
2018,31,720,8803383.05759,8,0.1
2018,33,722,399914.51054,2,0.1
2018,35,724,62033196.698,5,0.1
2018,36,725,4622293.821140001,7,0.1
2018,37,726,7096730.950999999,2,0.1
2018,39,728,367126.2731,2,0.1
2018,41,730,9629921.9779,3,0.1
2018,42,731,463627.6037,2,0.1
2018,43,732,56365.07028,1,0.1
2018,44,733,1032274.13206,6,0.1
2018,45,734,15478531.881199999,11,0.1
2018,46,735,9380234.48956,11,0.1
2019,1,736,23169951.0245,6,0.1
2019,2,737,613466.10828,3,0.1
2019,3,738,3727303.77875,13,0.1
2019,4,739,8608595.914560001,22,0.1
2019,5,740,2301485.46445,16,0.1
2019,6,741,3325553.03665,10,0.1
2019,7,742,471664.68546999997,3,0.1
2019,8,743,16674749.79407,5,0.1
2019,9,744,4524451.6446,2,0.1
2019,10,745,2000705.88597,8,0.1
2019,11,746,26693099.47818,20,0.1
2019,12,747,4431099.252400001,7,0.1
2019,13,748,15225116.50939,15,0.1
2019,14,749,6575433.615420001,14,0.1
2019,15,750,17489582.99995,10,0.1
2019,16,751,8247755.85116,23,0.1
2019,17,752,19484456.665710002,22,0.1
2019,18,753,25517584.33125,25,0.1
2019,19,754,8912777.13485,16,0.1
2019,20,755,11846804.3657,6,0.1
2019,21,756,12063422.27953,29,0.1
2019,22,757,25114176.40269,43,0.1
2019,23,758,83606710.3914,95,0.1
2019,24,759,14219393.52818,29,0.1
2019,25,760,25640646.79058,53,0.1
2019,26,761,53913508.03054,66,0.1
2019,27,762,24426962.70958,65,0.1
2019,28,763,8550816.14216,12,0.1
2019,29,764,27219771.016760003,9,0.1
2019,30,765,6533132.97184,28,0.1
2019,31,766,16104071.30513,34,0.1
2019,32,767,17080985.3709,16,0.1
2019,33,768,9695752.39248,11,0.1
2019,34,769,774590.39518,3,0.1
2019,35,770,180769.74422,2,0.1
2019,37,772,14517443.593050001,9,0.1
2019,38,773,6216950.02082,12,0.1
2019,39,774,8927496.76975,18,0.1
2019,40,775,10155974.4273,12,0.1
2019,41,776,4553027.750200001,5,0.1
2019,42,777,7293158.9813,10,0.1
2019,44,779,8216097.611,2,0.1
2019,45,780,11263163.06014,7,0.1
2019,46,781,13167172.76953,20,0.1
2020,1,782,4419646.66378,9,0.1
2020,2,783,701943.8936999999,3,0.1
2020,3,784,7935587.36647,7,0.1
2020,4,785,2575496.5173,3,0.1
2020,5,786,602527.27858,6,0.1
2020,6,787,6786858.06216,5,0.1
2020,7,788,971962.01937,5,0.1
2020,8,789,12475695.84471,7,0.1
2020,9,790,7008810.56666,9,0.1
2020,10,791,3758869.62214,14,0.1
2020,12,793,1870058.1471000002,5,0.1
2020,13,794,11270704.68618,7,0.1
2020,14,795,2334428.91488,7,0.1
2020,15,796,4050976.68838,10,0.1
2020,16,797,7693706.95079,14,0.1
2020,17,798,3261314.10779,11,0.1
2020,18,799,4959682.76416,11,0.1
2020,19,800,38258849.22282,8,0.1
2020,20,801,14504216.922379998,31,0.1
2020,21,802,91208.04882,1,0.1
2020,22,803,47254363.27274,15,0.1
2020,23,804,22986084.49749,38,0.1
2020,24,805,8179431.28845,11,0.1
2020,25,806,22972024.08334,22,0.1
2020,26,807,30041065.950109996,22,0.1
2020,27,808,37883055.47835,43,0.1
2020,28,809,60697592.557,94,0.1
2020,29,810,18503508.03951,57,0.1
2020,30,811,27372712.73868,41,0.1
2020,31,812,28864363.44397,17,0.1
2020,33,814,14730177.70318,25,0.1
2020,35,816,4700915.48365,13,0.1
2020,36,817,8843780.85413,17,0.1
2020,38,819,296516.0661,1,0.1
2020,39,820,84459.96572,1,0.1
2020,40,821,3336307.16774,7,0.1
2020,41,822,813273.6752299999,3,0.1
2020,42,823,7544748.1069,16,0.1
2020,43,824,1359104.504,1,0.1
2020,44,825,1861333.0841100002,4,0.1
2020,46,827,1296097.2676,3,0.1
2021,2,829,180964.90316,2,0.1
2021,4,831,1127547.5098,6,0.1
2021,5,832,78876.79854,1,0.1
2021,6,833,582510.2496,1,0.1
2021,7,834,713993.531,3,0.1
2021,8,835,6779560.54315,5,0.1
2021,9,836,5301014.8769,4,0.1
2021,11,838,2915757.58012,8,0.1
2021,12,839,467764.0237,3,0.1
2021,13,840,1649099.2744,2,0.1
2021,14,841,9134619.91721,8,0.1
2021,15,842,6285164.40175,8,0.1
2021,17,844,1151830.8506,3,0.1
2021,18,845,58310058.95591,11,0.1
2021,19,846,8685564.99094,8,0.1
2021,20,847,2315538.314,1,0.1
2021,21,848,12638368.16003,10,0.1
2021,22,849,13791617.84249,17,0.1
2021,23,850,28902247.82984,41,0.1
2021,24,851,16477165.7121,28,0.1
2021,25,852,15452901.98796,28,0.1
2021,26,853,8856146.51133,7,0.1
2021,27,854,32055997.79702,17,0.1
2021,28,855,24950507.16708,29,0.1
2021,29,856,13697064.07411,22,0.1
2021,30,857,6609096.150789999,11,0.1
2021,31,858,3552841.96166,4,0.1
2021,32,859,3423999.70553,10,0.1
2021,33,860,3132989.38084,4,0.1
2021,34,861,5396078.24366,11,0.1
2021,36,863,1666505.7918,4,0.1
2021,38,865,477915.47124,2,0.1
2021,39,866,1331212.795,1,0.1
2021,40,867,4144026.67448,5,0.1
2021,41,868,2542224.4438,8,0.1
2021,42,869,596577.37888,4,0.1
2021,43,870,5649243.8722,5,0.1
2021,44,871,9189594.24841,18,0.1
2021,45,872,4392578.11197,19,0.1
2021,46,873,20714566.23604,22,0.1
2022,1,874,899975.93747,3,0.1
2022,2,875,6264429.4117,13,0.1
2022,3,876,3607940.11462,13,0.1
2022,4,877,3988681.0289,14,0.1
2022,5,878,416874.6149,1,0.1
2022,6,879,486499.08287,3,0.1
2022,7,880,2200232.86062,13,0.1
2022,8,881,3546491.64508,18,0.1
2022,9,882,1742513.64127,15,0.1
2022,10,883,5699508.39224,7,0.1
2022,11,884,3268139.25065,5,0.1
2022,12,885,4997758.53713,7,0.1
2022,13,886,9073289.6678,7,0.1
2022,14,887,141728.8339,1,0.1
2022,16,889,141728.8339,1,0.1
2022,17,890,385117.57302,4,0.1
2022,18,891,31655117.93503,14,0.1
2022,19,892,7680109.744220001,4,0.1
2022,20,893,7767559.4764,14,0.1
2022,21,894,4038809.4510399997,20,0.1
2022,22,895,17145353.74337,66,0.1
2022,23,896,16710353.29263,63,0.1
2022,24,897,33715814.93476,47,0.1
2022,25,898,85381917.55856,114,0.1
2022,26,899,44662345.22744,144,0.1
2022,27,900,113518403.58086,166,0.1
2022,28,901,110284782.42278,189,0.1
2022,29,902,100937458.17447,192,0.1
2022,30,903,77590352.83812,108,0.1
2022,31,904,32616618.37908,79,0.1
2022,32,905,8278884.1839000005,29,0.1
2022,33,906,1739809.26524,4,0.1
2022,35,908,159654.4889,1,0.1
2022,36,909,936168.9463,2,0.1
2022,38,911,1045667.9975,3,0.1
2022,39,912,1168626.58408,3,0.1
2022,40,913,741555.9894,2,0.1
2022,42,915,3767328.36664,4,0.1
2022,43,916,3413363.5373799996,8,0.1
2022,44,917,7390194.10082,5,0.1
2022,45,918,517707.4456,1,0.1
2023,1,920,15732562.939620001,5,0.1
2023,2,921,16501802.006790001,10,0.1
2023,3,922,11239153.64466,8,0.1
2023,4,923,3449182.05378,11,0.1
2023,5,924,1257805.90324,3,0.1
2023,6,925,24340426.789720003,17,0.1
2023,7,926,13298877.54089,9,0.1
2023,8,927,26386321.250239998,13,0.1
2023,9,928,406205.99397999997,2,0.1
2023,10,929,1108084.90802,4,0.1
2023,11,930,358950.01856999996,3,0.1
2023,13,932,8257809.29862,6,0.1
2023,14,933,9108331.24124,10,0.1
2023,15,934,447956.38518,3,0.1
2023,16,935,3865607.63173,7,0.1
2023,17,936,8797660.80689,10,0.1
2023,18,937,10691724.4202,6,0.1
2023,19,938,16921283.697780002,14,0.1
2023,20,939,17902173.671949998,35,0.1
2023,21,940,43847589.73853,83,0.1
2023,22,941,94652082.69277,118,0.1
2023,23,942,12342738.96924,29,0.1
2023,24,943,22537074.82536,31,0.1
2023,25,944,73778226.96483,65,0.1
2023,26,945,22286295.42048,30,0.1
2023,27,946,19419090.177670002,29,0.1
2023,28,947,10996703.71994,17,0.1
2023,29,948,15081863.23494,32,0.1
2023,30,949,29685321.28523,56,0.1
2023,31,950,43606871.77817,38,0.1
2023,32,951,27467776.68107,30,0.1
2023,33,952,8321902.24919,13,0.1
2023,34,953,7852004.03812,12,0.1
2023,35,954,8027276.02945,10,0.1
2023,36,955,8097704.148150001,11,0.1
2023,37,956,8892889.85549,12,0.1
2023,38,957,1939709.86143,2,0.1
2023,39,958,14325114.6455,10,0.1
2023,40,959,10890099.43033,17,0.1
2023,41,960,11986047.56287,23,0.1
2023,42,961,5676272.87301,8,0.1
2023,43,962,5541293.52926,18,0.1
2023,44,963,13978729.160519999,16,0.1
2023,45,964,5758216.3945700005,25,0.1
2023,46,965,2602367.18438,13,0.1
2024,1,966,6639552.16753,14,0.1
2024,2,967,28188723.472340003,24,0.1
2024,3,968,8172540.3708999995,13,0.1
2024,4,969,4114038.4012,4,0.1
2024,5,970,4035128.56224,13,0.1
2024,6,971,48645931.55765,22,0.1
2024,7,972,14348419.92869,8,0.1
2024,8,973,6676455.458099999,11,0.1
2024,9,974,12580585.292520002,19,0.1
2024,10,975,44028278.43359,37,0.1
2024,11,976,48985184.66904,15,0.1
2024,12,977,27563870.05346,8,0.1
2024,13,978,42825370.09225,15,0.1
2024,14,979,26038642.80985,18,0.1
2024,15,980,72342022.09129,32,0.1
2024,16,981,92716731.18176,46,0.1
2024,17,982,56995822.62643,29,0.1
2024,18,983,58087520.75242,47,0.1
2024,19,984,59874785.68529,43,0.1
2024,20,985,88305075.32377,39,0.1
2024,21,986,65213827.90058,84,0.1
2024,22,987,116044129.45559,76,0.1
2024,23,988,29009947.84648,39,0.1
2024,24,989,21553593.96982,40,0.1
2024,25,990,13722558.52283,34,0.1
2024,26,991,58633084.575270005,75,0.1
2024,27,992,13694150.09927,27,0.1
2024,28,993,27989012.05267,31,0.1
2024,29,994,65529295.83739,55,0.1
2024,30,995,29662721.89209,60,0.1
2024,31,996,45824967.08473,112,0.1
2024,32,997,44423031.20365,87,0.1
2024,33,998,33584806.00813,39,0.1
2024,34,999,19169762.3286,12,0.1
2024,35,1000,10167248.239,20,0.1
2024,36,1001,2679173.45259,4,0.1
2024,37,1002,7368048.868600001,3,0.1
2024,38,1003,8571655.71514,8,0.1
2024,39,1004,44232567.70178,6,0.1
2024,41,1006,217876.36443000002,3,0.1
2024,42,1007,1030576.80891,4,0.1
2024,43,1008,2050991.3981,6,0.1
2024,44,1009,13883440.32463,11,0.1
2024,45,1010,7659283.12438,8,0.1
2024,46,1011,6375134.17248,6,0.1
2025,1,1012,645116.5988,2,0.1
2025,2,1013,8471815.38401,12,0.1
2025,3,1014,2752628.75814,8,0.1
2025,4,1015,10765866.9179,4,0.1
2025,5,1016,15632293.82739,13,0.1
2025,6,1017,12580924.47771,11,0.1
2025,7,1018,20276848.78893,8,0.1
2025,8,1019,23405931.44319,47,0.1
2025,9,1020,11988828.676970001,36,0.1
2025,10,1021,7249056.06532,16,0.1
2025,11,1022,174023.2926,1,0.1
2025,12,1023,721130.3222,1,0.1
2025,13,1024,174023.2926,1,0.1
2025,14,1025,74687.06014,1,0.1
2025,15,1026,23329478.81374,5,0.1
2025,17,1028,1054752.91093,2,0.1
2025,18,1029,6422160.7156,8,0.1
2025,19,1030,2975246.36028,2,0.1
2025,20,1031,105118.9375,1,0.1
2025,21,1032,14257456.539870001,26,0.1
2025,22,1033,28175601.70034,64,0.1
2025,23,1034,44349006.55034,123,0.1
2025,24,1035,57596270.97608,100,0.1
2025,25,1036,50094057.13575,130,0.1
2025,26,1037,33621388.35874,87,0.1
2025,27,1038,69684737.83268,72,0.1
2025,28,1039,30354898.71304,71,0.1
2025,29,1040,34838679.69252,95,0.1
2025,30,1041,25191243.78214,49,0.1
2025,31,1042,25313757.466140002,38,0.1
2025,32,1043,17619357.98475,21,0.1
2025,33,1044,3451129.68793,5,0.1
2025,34,1045,1100276.2991,2,0.1
2025,35,1046,1496364.28648,7,0.1
2025,36,1047,5072596.449820001,4,0.1
2025,37,1048,896119.92674,4,0.1
2025,38,1049,3251119.5311,3,0.1
2025,39,1050,2544696.62281,2,0.1
2025,40,1051,853705.7149,1,0.1
2025,42,1053,270540.97969999997,2,0.1
2025,43,1054,1601273.8142499998,7,0.1
2025,44,1055,317890.0627,1,0.1
2025,45,1056,517707.4456,1,0.1
2025,46,1057,12694695.850709999,16,0.1
2003,2,1,1601477.32317,3,0.25
2003,3,2,2295731.22756,4,0.25
2003,4,3,235730.64917,2,0.25
2003,5,4,10326037.627009999,7,0.25
2003,6,5,588348.07442,5,0.25
2003,8,7,682585.86621,6,0.25
2003,9,8,351599.01954999997,2,0.25
2003,10,9,378530.3996,3,0.25
2003,11,10,712092.2586000001,2,0.25
2003,12,11,276403.3823,2,0.25
2003,13,12,1592892.53307,4,0.25
2003,14,13,66311.77765,1,0.25
2003,15,14,3936410.5347999996,3,0.25
2003,16,15,676231.8562,3,0.25
2003,17,16,13550528.481859999,13,0.25
2003,18,17,20283884.90654,12,0.25
2003,19,18,5027694.2718,12,0.25
2003,20,19,21971416.06627,28,0.25
2003,21,20,19459001.60408,44,0.25
2003,22,21,1466707.3456899999,6,0.25
2003,23,22,4381150.92889,16,0.25
2003,24,23,882779.8276,5,0.25
2003,25,24,37902403.618319996,35,0.25
2003,26,25,12923920.54842,43,0.25
2003,27,26,14003514.22038,22,0.25
2003,28,27,35146606.59497,95,0.25
2003,29,28,21910592.76274,96,0.25
2003,30,29,17940541.27585,49,0.25
2003,31,30,13150974.65338,8,0.25
2003,33,32,1418011.1722,5,0.25
2003,35,34,129051.0553,1,0.25
2003,36,35,264452.9571,2,0.25
2003,38,37,230942.30177,2,0.25
2003,40,39,182101.3636,1,0.25
2003,41,40,2014993.80549,3,0.25
2003,42,41,84221.02736,1,0.25
2003,44,43,243427.43753,2,0.25
2003,45,44,221674.87633,2,0.25
2004,1,46,278356.3117,1,0.25
2004,2,47,4454186.978130001,2,0.25
2004,3,48,910909.7178,1,0.25
2004,4,49,910909.7178,1,0.25
2004,6,51,136893.746,1,0.25
2004,10,55,12321633.2881,5,0.25
2004,11,56,4207939.71236,5,0.25
2004,12,57,20145235.271,3,0.25
2004,13,58,1357547.955,1,0.25
2004,14,59,190275.33655,3,0.25
2004,15,60,134379.7401,1,0.25
2004,16,61,91740.46784,1,0.25
2004,17,62,2620313.9318,4,0.25
2004,18,63,29024565.183369998,8,0.25
2004,19,64,23871198.67214,3,0.25
2004,21,66,382890.15274000005,2,0.25
2004,22,67,3596136.5114,2,0.25
2004,23,68,4649234.75641,10,0.25
2004,24,69,3757634.3407400004,4,0.25
2004,25,70,6395560.125,3,0.25
2004,26,71,12531881.757720001,11,0.25
2004,27,72,6017793.37734,13,0.25
2004,28,73,2017804.8577299998,5,0.25
2004,29,74,5856419.33845,10,0.25
2004,30,75,1685103.50995,3,0.25
2004,31,76,1949859.502,1,0.25
2004,37,82,1015789.0037,2,0.25
2004,38,83,924566.4405,1,0.25
2004,40,85,51251.53819,1,0.25
2004,42,87,298992.6473,1,0.25
2005,1,92,3657284.03267,3,0.25
2005,2,93,3533370.361,1,0.25
2005,4,95,72762.49389,1,0.25
2005,6,97,78333.67209,1,0.25
2005,7,98,4249791.04428,18,0.25
2005,8,99,852425.56992,3,0.25
2005,9,100,3706362.24126,15,0.25
2005,10,101,861932.7849,1,0.25
2005,11,102,2156647.409,3,0.25
2005,12,103,727119.4742,1,0.25
2005,13,104,15329021.44111,5,0.25
2005,14,105,2223760.7697,3,0.25
2005,15,106,14612188.79537,2,0.25
2005,16,107,1047561.044,4,0.25
2005,17,108,581362.3793,2,0.25
2005,18,109,21952661.34959,11,0.25
2005,19,110,3800902.47578,9,0.25
2005,20,111,9427149.70541,23,0.25
2005,21,112,69663502.49622001,35,0.25
2005,22,113,5398080.14033,12,0.25
2005,23,114,18763673.64303,34,0.25
2005,24,115,13217752.05111,13,0.25
2005,25,116,15671770.08184,12,0.25
2005,26,117,441161.90876,3,0.25
2005,27,118,2258069.95121,11,0.25
2005,28,119,11118615.13342,27,0.25
2005,29,120,2195301.90863,12,0.25
2005,30,121,14197658.75,1,0.25
2005,31,122,8741232.13923,10,0.25
2005,32,123,7032115.25756,11,0.25
2005,33,124,1993332.3004,3,0.25
2005,35,126,129051.0553,1,0.25
2005,36,127,233450.2729,1,0.25
2005,37,128,592234.9672,1,0.25
2005,38,129,596285.3981999999,3,0.25
2005,41,132,900736.4931900001,5,0.25
2005,42,133,77471.11519,1,0.25
2005,44,135,453211.65633,3,0.25
2005,45,136,82903.10407,1,0.25
2005,46,137,291445.25414000003,4,0.25
2006,1,138,1879000.74364,4,0.25
2006,2,139,297925.16661,2,0.25
2006,3,140,3647291.9882300003,8,0.25
2006,4,141,1426936.99934,5,0.25
2006,5,142,1859397.3586499998,6,0.25
2006,6,143,5803168.825270001,6,0.25
2006,7,144,1726115.58366,4,0.25
2006,10,147,4757906.591200001,2,0.25
2006,11,148,369531.51061,2,0.25
2006,12,149,1359616.605,1,0.25
2006,16,153,3925009.311,3,0.25
2006,17,154,1384014.169,1,0.25
2006,21,158,1463402.6079199999,6,0.25
2006,22,159,16909590.45162,19,0.25
2006,23,160,3364794.9051800002,15,0.25
2006,24,161,11193409.458449999,20,0.25
2006,25,162,11535408.35209,29,0.25
2006,26,163,36951797.79054,82,0.25
2006,27,164,23581341.01487,67,0.25
2006,28,165,5949812.88753,13,0.25
2006,29,166,3885158.69277,14,0.25
2006,30,167,4667760.522349999,10,0.25
2006,31,168,12541201.54882,6,0.25
2006,32,169,223479.33423,3,0.25
2006,35,172,10419360.65,1,0.25
2006,36,173,2964046.6955,6,0.25
2006,37,174,40662106.5815,2,0.25
2006,38,175,239737.844,1,0.25
2006,39,176,8742462.194969999,2,0.25
2006,40,177,397986.2633,1,0.25
2006,41,178,9672531.8202,6,0.25
2006,42,179,768484.0941,4,0.25
2006,43,180,1888199.564,1,0.25
2006,44,181,2052834.5204,2,0.25
2007,2,185,245489.83358,3,0.25
2007,3,186,93483.56208,1,0.25
2007,4,187,14435266.67509,3,0.25
2007,5,188,56734.62672,1,0.25
2007,6,189,56382.13578,1,0.25
2007,7,190,3569860.3902999996,2,0.25
2007,8,191,10248444.643099999,5,0.25
2007,9,192,5053540.898,2,0.25
2007,10,193,5616005.3462,3,0.25
2007,11,194,1538155.5375199998,3,0.25
2007,12,195,5538160.581789999,3,0.25
2007,13,196,938328.4515,1,0.25
2007,16,199,1025061.26444,3,0.25
2007,18,201,1336383.1703,4,0.25
2007,19,202,5587890.63179,16,0.25
2007,20,203,4202655.7837000005,7,0.25
2007,21,204,3054214.84181,5,0.25
2007,22,205,3755046.8836399997,15,0.25
2007,23,206,2407606.27619,14,0.25
2007,24,207,2398614.08214,13,0.25
2007,25,208,5160254.36185,18,0.25
2007,26,209,18556303.88953,57,0.25
2007,27,210,12084958.95187,26,0.25
2007,28,211,6512262.89481,18,0.25
2007,29,212,2469117.02298,8,0.25
2007,30,213,5480930.28648,14,0.25
2007,31,214,1492756.75098,5,0.25
2007,32,215,376976.8197,2,0.25
2007,34,217,418461.5007,1,0.25
2007,35,218,2135016.8081,2,0.25
2007,36,219,1613196.03614,8,0.25
2007,37,220,315026.52569,3,0.25
2007,40,223,116381.0965,1,0.25
2007,41,224,983295.5776,1,0.25
2007,42,225,156712.87429,2,0.25
2007,44,227,278356.3117,1,0.25
2008,2,231,356723.876,1,0.25
2008,4,233,75159.12366,1,0.25
2008,5,234,1712617.6944999998,2,0.25
2008,6,235,355235.9665,1,0.25
2008,7,236,5573135.534399999,4,0.25
2008,8,237,648737.8376,3,0.25
2008,9,238,938328.4515,1,0.25
2008,10,239,5018892.77907,3,0.25
2008,11,240,213507.6636,1,0.25
2008,16,245,486371.6091,1,0.25
2008,18,247,3657203.25051,7,0.25
2008,20,249,310952.63134,3,0.25
2008,21,250,420847.21364,3,0.25
2008,23,252,1297667.46477,5,0.25
2008,24,253,76675.5733,1,0.25
2008,25,254,4657040.1349100005,7,0.25
2008,26,255,3444262.26076,7,0.25
2008,27,256,18834334.19038,12,0.25
2008,28,257,5507905.17513,9,0.25
2008,29,258,1376937.8328,3,0.25
2008,30,259,2754036.52102,7,0.25
2008,31,260,1505003.7906,4,0.25
2008,32,261,1032336.80545,3,0.25
2008,34,263,440505.47250000003,2,0.25
2008,35,264,412535.7956,2,0.25
2008,36,265,879631.625,1,0.25
2008,38,267,192786.8071,1,0.25
2008,39,268,1549800.56845,7,0.25
2008,40,269,253625.5111,1,0.25
2008,41,270,253625.5111,1,0.25
2008,42,271,762830.6605,1,0.25
2008,43,272,258392.14835,2,0.25
2008,44,273,460656.06868,2,0.25
2008,45,274,777259.0873,4,0.25
2008,46,275,291397.88636,2,0.25
2009,2,277,1283261.52924,4,0.25
2009,3,278,4544736.2197,2,0.25
2009,4,279,122064.57360999999,2,0.25
2009,5,280,938328.4515,1,0.25
2009,7,282,279514.821,1,0.25
2009,8,283,98411.45174,1,0.25
2009,10,285,561529.3965,1,0.25
2009,11,286,1509686.1477,5,0.25
2009,12,287,74627.50728,1,0.25
2009,13,288,7005025.9186,4,0.25
2009,15,290,2902314.7869499996,5,0.25
2009,16,291,35739944.318299994,9,0.25
2009,17,292,31652131.581129998,9,0.25
2009,18,293,20895917.0163,3,0.25
